scenario,opponent_strategy,round,selected_strategy,reward,winner,player_1_score,player_2_score
large,defensive_spread,74,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,75,defensive_spread,0.0,0,18.0,18.0
large,defensive_spread,76,weighted_value,0.2777777777777778,1,23.0,13.0
large,defensive_spread,77,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,78,noisy_weighted,0.2777777777777778,1,23.0,13.0
large,defensive_spread,79,uniform,-0.4166666666666667,2,10.5,25.5
large,defensive_spread,80,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,81,weighted_value,0.16666666666666666,1,21.0,15.0
large,defensive_spread,82,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,83,balanced_priority,-0.1388888888888889,2,15.5,20.5
large,defensive_spread,84,noisy_weighted,-0.05555555555555555,2,17.0,19.0
large,defensive_spread,85,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,86,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,87,defensive_spread,0.0,0,18.0,18.0
large,defensive_spread,88,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,defensive_spread,89,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,90,weighted_value,0.16666666666666666,1,21.0,15.0
large,defensive_spread,91,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,92,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,93,noisy_weighted,0.0,0,18.0,18.0
large,defensive_spread,94,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,95,weighted_value,0.2777777777777778,1,23.0,13.0
large,defensive_spread,96,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,97,defensive_spread,0.0,0,18.0,18.0
large,defensive_spread,98,random_partition,-0.16666666666666666,2,15.0,21.0
large,defensive_spread,99,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,100,balanced_priority,-0.1388888888888889,2,15.5,20.5
large,defensive_spread,101,weighted_value,0.2777777777777778,1,23.0,13.0
large,defensive_spread,102,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,103,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,104,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,105,noisy_weighted,0.16666666666666666,1,21.0,15.0
large,defensive_spread,106,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,defensive_spread,107,weighted_value,0.2777777777777778,1,23.0,13.0
large,defensive_spread,108,uniform,-0.4166666666666667,2,10.5,25.5
large,defensive_spread,109,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,110,top_heavy,-0.5555555555555556,2,8.0,28.0
large,defensive_spread,111,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,112,defensive_spread,0.0,0,18.0,18.0
large,defensive_spread,113,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,114,weighted_value,0.16666666666666666,1,21.0,15.0
large,defensive_spread,115,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,116,noisy_weighted,-0.08333333333333333,2,16.5,19.5
large,defensive_spread,117,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,118,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,defensive_spread,119,balanced_priority,-0.1388888888888889,2,15.5,20.5
large,defensive_spread,120,weighted_value,0.2777777777777778,1,23.0,13.0
large,noisy_weighted,1,anti_top_heavy,0.3611111111111111,1,24.5,11.5
large,noisy_weighted,2,balanced_priority,-0.3055555555555556,2,12.5,23.5
large,noisy_weighted,3,defensive_spread,0.16666666666666666,1,21.0,15.0
large,noisy_weighted,4,noisy_weighted,0.3055555555555556,1,23.5,12.5
large,noisy_weighted,5,random_partition,-0.4444444444444444,2,10.0,26.0
large,noisy_weighted,6,top_heavy,-0.5277777777777778,2,8.5,27.5
large,noisy_weighted,7,uniform,-0.5277777777777778,2,8.5,27.5
large,noisy_weighted,8,weighted_value,-0.1111111111111111,2,16.0,20.0
large,noisy_weighted,9,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,10,anti_top_heavy,0.3888888888888889,1,25.0,11.0
large,noisy_weighted,11,noisy_weighted,-0.3055555555555556,2,12.5,23.5
large,noisy_weighted,12,defensive_spread,-0.3611111111111111,2,11.5,24.5
large,noisy_weighted,13,weighted_value,0.1111111111111111,1,20.0,16.0
large,noisy_weighted,14,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,15,anti_top_heavy,0.027777777777777776,1,18.5,17.5
large,noisy_weighted,16,balanced_priority,-0.2222222222222222,2,14.0,22.0
large,noisy_weighted,17,random_partition,-0.6666666666666666,2,6.0,30.0
large,noisy_weighted,18,top_heavy,-0.5555555555555556,2,8.0,28.0
large,noisy_weighted,19,uniform,-0.5555555555555556,2,8.0,28.0
large,noisy_weighted,20,noisy_weighted,0.08333333333333333,1,19.5,16.5
large,noisy_weighted,21,weighted_value,-0.1111111111111111,2,16.0,20.0
large,noisy_weighted,22,anti_top_heavy,0.3888888888888889,1,25.0,11.0
large,noisy_weighted,23,defensive_spread,-0.25,2,13.5,22.5
large,noisy_weighted,24,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,25,anti_top_heavy,0.3055555555555556,1,23.5,12.5
large,noisy_weighted,26,balanced_priority,-0.2777777777777778,2,13.0,23.0
large,noisy_weighted,27,noisy_weighted,0.05555555555555555,1,19.0,17.0
large,noisy_weighted,28,weighted_value,0.05555555555555555,1,19.0,17.0
large,noisy_weighted,29,anti_top_heavy,0.16666666666666666,1,21.0,15.0
large,noisy_weighted,30,defensive_spread,-0.25,2,13.5,22.5
large,noisy_weighted,31,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,32,noisy_weighted,0.19444444444444445,1,21.5,14.5
large,noisy_weighted,33,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,noisy_weighted,34,top_heavy,-0.4722222222222222,2,9.5,26.5
large,noisy_weighted,35,uniform,-0.5277777777777778,2,8.5,27.5
large,noisy_weighted,36,random_partition,-0.3333333333333333,2,12.0,24.0
large,noisy_weighted,37,weighted_value,0.05555555555555555,1,19.0,17.0
large,noisy_weighted,38,anti_top_heavy,0.3055555555555556,1,23.5,12.5
large,noisy_weighted,39,balanced_priority,-0.027777777777777776,2,17.5,18.5
large,noisy_weighted,40,noisy_weighted,0.19444444444444445,1,21.5,14.5
large,noisy_weighted,41,anti_top_heavy,0.0,0,18.0,18.0
large,noisy_weighted,42,weighted_value,0.0,0,18.0,18.0
large,noisy_weighted,43,noisy_weighted,0.1388888888888889,1,20.5,15.5
large,noisy_weighted,44,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,45,defensive_spread,-0.2777777777777778,2,13.0,23.0
large,noisy_weighted,46,anti_top_heavy,0.027777777777777776,1,18.5,17.5
large,noisy_weighted,47,balanced_priority,-0.1388888888888889,2,15.5,20.5
large,noisy_weighted,48,noisy_weighted,-0.1111111111111111,2,16.0,20.0
large,noisy_weighted,49,weighted_value,-0.1388888888888889,2,15.5,20.5
large,noisy_weighted,50,random_partition,-0.2222222222222222,2,14.0,22.0
large,noisy_weighted,51,anti_top_heavy,0.3333333333333333,1,24.0,12.0
large,noisy_weighted,52,top_heavy,-0.4444444444444444,2,10.0,26.0
large,noisy_weighted,53,anti_top_heavy,0.3333333333333333,1,24.0,12.0
large,noisy_weighted,54,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,55,uniform,-0.1388888888888889,2,15.5,20.5
large,noisy_weighted,56,anti_top_heavy,0.19444444444444445,1,21.5,14.5
large,noisy_weighted,57,balanced_priority,-0.1388888888888889,2,15.5,20.5
large,noisy_weighted,58,defensive_spread,0.027777777777777776,1,18.5,17.5
large,noisy_weighted,59,noisy_weighted,0.08333333333333333,1,19.5,16.5
large,noisy_weighted,60,weighted_value,0.1388888888888889,1,20.5,15.5
large,noisy_weighted,61,anti_top_heavy,0.4722222222222222,1,26.5,9.5
large,noisy_weighted,62,anti_top_heavy,0.16666666666666666,1,21.0,15.0
large,noisy_weighted,63,noisy_weighted,0.05555555555555555,1,19.0,17.0
large,noisy_weighted,64,random_partition,-0.5,2,9.0,27.0
large,noisy_weighted,65,defensive_spread,-0.08333333333333333,2,16.5,19.5
large,noisy_weighted,66,weighted_value,-0.1388888888888889,2,15.5,20.5
large,noisy_weighted,67,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,68,uniform,-0.4166666666666667,2,10.5,25.5
large,noisy_weighted,69,anti_top_heavy,0.3888888888888889,1,25.0,11.0
large,noisy_weighted,70,balanced_priority,-0.3055555555555556,2,12.5,23.5
large,noisy_weighted,71,anti_top_heavy,0.027777777777777776,1,18.5,17.5
large,noisy_weighted,72,noisy_weighted,0.2222222222222222,1,22.0,14.0
large,noisy_weighted,73,anti_top_heavy,0.5,1,27.0,9.0
large,noisy_weighted,74,noisy_weighted,-0.027777777777777776,2,17.5,18.5
large,noisy_weighted,75,top_heavy,-0.5277777777777778,2,8.5,27.5
large,noisy_weighted,76,weighted_value,-0.08333333333333333,2,16.5,19.5
large,noisy_weighted,77,defensive_spread,0.05555555555555555,1,19.0,17.0
large,noisy_weighted,78,anti_top_heavy,0.0,0,18.0,18.0
large,noisy_weighted,79,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,80,anti_top_heavy,0.25,1,22.5,13.5
large,noisy_weighted,81,noisy_weighted,0.1111111111111111,1,20.0,16.0
large,noisy_weighted,82,defensive_spread,-0.08333333333333333,2,16.5,19.5
large,noisy_weighted,83,balanced_priority,-0.4166666666666667,2,10.5,25.5
large,noisy_weighted,84,anti_top_heavy,-0.027777777777777776,2,17.5,18.5
large,noisy_weighted,85,weighted_value,0.0,0,18.0,18.0
large,noisy_weighted,86,noisy_weighted,0.1388888888888889,1,20.5,15.5
large,noisy_weighted,87,random_partition,-0.5555555555555556,2,8.0,28.0
large,noisy_weighted,88,uniform,-0.4444444444444444,2,10.0,26.0
large,noisy_weighted,89,anti_top_heavy,0.25,1,22.5,13.5
large,noisy_weighted,90,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,91,weighted_value,0.2222222222222222,1,22.0,14.0
large,noisy_weighted,92,noisy_weighted,-0.2222222222222222,2,14.0,22.0
large,noisy_weighted,93,defensive_spread,-0.1111111111111111,2,16.0,20.0
large,noisy_weighted,94,anti_top_heavy,-0.027777777777777776,2,17.5,18.5
large,noisy_weighted,95,weighted_value,-0.08333333333333333,2,16.5,19.5
large,noisy_weighted,96,anti_top_heavy,0.05555555555555555,1,19.0,17.0
large,noisy_weighted,97,top_heavy,-0.5277777777777778,2,8.5,27.5
large,noisy_weighted,98,noisy_weighted,0.19444444444444445,1,21.5,14.5
large,noisy_weighted,99,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,100,balanced_priority,-0.05555555555555555,2,17.0,19.0
large,noisy_weighted,101,defensive_spread,0.19444444444444445,1,21.5,14.5
large,noisy_weighted,102,anti_top_heavy,0.19444444444444445,1,21.5,14.5
large,noisy_weighted,103,weighted_value,0.027777777777777776,1,18.5,17.5
large,noisy_weighted,104,anti_top_heavy,0.19444444444444445,1,21.5,14.5
large,noisy_weighted,105,noisy_weighted,0.1388888888888889,1,20.5,15.5
large,noisy_weighted,106,defensive_spread,-0.05555555555555555,2,17.0,19.0
large,noisy_weighted,107,anti_top_heavy,0.1111111111111111,1,20.0,16.0
large,noisy_weighted,108,noisy_weighted,0.08333333333333333,1,19.5,16.5
large,noisy_weighted,109,uniform,-0.4444444444444444,2,10.0,26.0
large,noisy_weighted,110,weighted_value,-0.027777777777777776,2,17.5,18.5
large,noisy_weighted,111,balanced_priority,0.08333333333333333,1,19.5,16.5
large,noisy_weighted,112,anti_top_heavy,0.25,1,22.5,13.5
large,noisy_weighted,113,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,noisy_weighted,114,defensive_spread,-0.25,2,13.5,22.5
large,noisy_weighted,115,random_partition,-0.4444444444444444,2,10.0,26.0
large,noisy_weighted,116,anti_top_heavy,0.4166666666666667,1,25.5,10.5
large,noisy_weighted,117,noisy_weighted,0.3611111111111111,1,24.5,11.5
large,noisy_weighted,118,anti_top_heavy,0.2777777777777778,1,23.0,13.0
large,noisy_weighted,119,noisy_weighted,0.1111111111111111,1,20.0,16.0
large,noisy_weighted,120,balanced_priority,-0.1111111111111111,2,16.0,20.0
large,random_partition,1,anti_top_heavy,0.05555555555555555,1,19.0,17.0
large,random_partition,2,balanced_priority,0.2777777777777778,1,23.0,13.0
large,random_partition,3,defensive_spread,0.3888888888888889,1,25.0,11.0
large,random_partition,4,noisy_weighted,0.2777777777777778,1,23.0,13.0
large,random_partition,5,random_partition,0.05555555555555555,1,19.0,17.0
large,random_partition,6,top_heavy,-0.3333333333333333,2,12.0,24.0
large,random_partition,7,uniform,-0.1388888888888889,2,15.5,20.5
large,random_partition,8,weighted_value,0.5555555555555556,1,28.0,8.0
large,random_partition,9,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,random_partition,10,weighted_value,0.4444444444444444,1,26.0,10.0
large,random_partition,11,defensive_spread,0.5833333333333334,1,28.5,7.5
large,random_partition,12,balanced_priority,0.5277777777777778,1,27.5,8.5
large,random_partition,13,noisy_weighted,0.2777777777777778,1,23.0,13.0
large,random_partition,14,anti_top_heavy,0.4444444444444444,1,26.0,10.0
large,random_partition,15,random_partition,0.25,1,22.5,13.5
large,random_partition,16,uniform,-0.3888888888888889,2,11.0,25.0
large,random_partition,17,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,random_partition,18,weighted_value,0.8333333333333334,1,33.0,3.0
large,random_partition,19,defensive_spread,0.2777777777777778,1,23.0,13.0
large,random_partition,20,balanced_priority,0.2222222222222222,1,22.0,14.0
large,random_partition,21,top_heavy,-0.05555555555555555,2,17.0,19.0
large,random_partition,22,weighted_value,0.5555555555555556,1,28.0,8.0
large,random_partition,23,noisy_weighted,0.4444444444444444,1,26.0,10.0
large,random_partition,24,anti_top_heavy,0.2222222222222222,1,22.0,14.0
large,random_partition,25,random_partition,-0.08333333333333333,2,16.5,19.5
large,random_partition,26,defensive_spread,-0.027777777777777776,2,17.5,18.5
large,random_partition,27,weighted_value,0.6388888888888888,1,29.5,6.5
large,random_partition,28,balanced_priority,0.5555555555555556,1,28.0,8.0
large,random_partition,29,noisy_weighted,0.8333333333333334,1,33.0,3.0
large,random_partition,30,weighted_value,0.4166666666666667,1,25.5,10.5
large,random_partition,31,noisy_weighted,-0.05555555555555555,2,17.0,19.0
large,random_partition,32,anti_top_heavy,0.16666666666666666,1,21.0,15.0
large,random_partition,33,balanced_priority,0.16666666666666666,1,21.0,15.0
large,random_partition,34,winner_take_most,-0.027777777777777776,2,17.5,18.5
large,random_partition,35,top_heavy,0.3333333333333333,1,24.0,12.0
large,random_partition,36,weighted_value,0.6111111111111112,1,29.0,7.0
large,random_partition,37,defensive_spread,0.6666666666666666,1,30.0,6.0
large,random_partition,38,uniform,0.2222222222222222,1,22.0,14.0
large,random_partition,39,random_partition,-0.2222222222222222,2,14.0,22.0
large,random_partition,40,weighted_value,0.1388888888888889,1,20.5,15.5
large,random_partition,41,defensive_spread,0.0,0,18.0,18.0
large,random_partition,42,anti_top_heavy,-0.027777777777777776,2,17.5,18.5
large,random_partition,43,noisy_weighted,0.2222222222222222,1,22.0,14.0
large,random_partition,44,balanced_priority,0.4444444444444444,1,26.0,10.0
large,random_partition,45,top_heavy,0.05555555555555555,1,19.0,17.0
large,random_partition,46,weighted_value,0.1111111111111111,1,20.0,16.0
large,random_partition,47,uniform,-0.05555555555555555,2,17.0,19.0
large,random_partition,48,balanced_priority,0.5277777777777778,1,27.5,8.5
large,random_partition,49,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,random_partition,50,noisy_weighted,0.2777777777777778,1,23.0,13.0
large,random_partition,51,defensive_spread,0.3333333333333333,1,24.0,12.0
large,random_partition,52,balanced_priority,0.2777777777777778,1,23.0,13.0
large,random_partition,53,anti_top_heavy,0.6388888888888888,1,29.5,6.5
large,random_partition,54,weighted_value,0.3333333333333333,1,24.0,12.0
large,random_partition,55,random_partition,0.16666666666666666,1,21.0,15.0
large,random_partition,56,top_heavy,0.1111111111111111,1,20.0,16.0
large,random_partition,57,anti_top_heavy,-0.1388888888888889,2,15.5,20.5
large,random_partition,58,noisy_weighted,0.16666666666666666,1,21.0,15.0
large,random_partition,59,defensive_spread,0.5555555555555556,1,28.0,8.0
large,random_partition,60,balanced_priority,0.5,1,27.0,9.0
large,random_partition,61,weighted_value,0.8888888888888888,1,34.0,2.0
large,random_partition,62,weighted_value,0.3333333333333333,1,24.0,12.0
large,random_partition,63,defensive_spread,0.5277777777777778,1,27.5,8.5
large,random_partition,64,uniform,0.2222222222222222,1,22.0,14.0
large,random_partition,65,balanced_priority,0.2222222222222222,1,22.0,14.0
large,random_partition,66,defensive_spread,0.6388888888888888,1,29.5,6.5
large,random_partition,67,noisy_weighted,0.19444444444444445,1,21.5,14.5
large,random_partition,68,random_partition,-0.1111111111111111,2,16.0,20.0
large,random_partition,69,weighted_value,0.5,1,27.0,9.0
large,random_partition,70,top_heavy,-0.5555555555555556,2,8.0,28.0
large,random_partition,71,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,random_partition,72,defensive_spread,0.5,1,27.0,9.0
large,random_partition,73,weighted_value,0.4444444444444444,1,26.0,10.0
large,random_partition,74,anti_top_heavy,0.3611111111111111,1,24.5,11.5
large,random_partition,75,balanced_priority,0.7777777777777778,1,32.0,4.0
large,random_partition,76,balanced_priority,0.5277777777777778,1,27.5,8.5
large,random_partition,77,defensive_spread,0.5277777777777778,1,27.5,8.5
large,random_partition,78,uniform,0.4444444444444444,1,26.0,10.0
large,random_partition,79,noisy_weighted,0.4444444444444444,1,26.0,10.0
large,random_partition,80,weighted_value,0.2777777777777778,1,23.0,13.0
large,random_partition,81,balanced_priority,-0.16666666666666666,2,15.0,21.0
large,random_partition,82,defensive_spread,0.1111111111111111,1,20.0,16.0
large,random_partition,83,anti_top_heavy,0.2777777777777778,1,23.0,13.0
large,random_partition,84,uniform,0.6666666666666666,1,30.0,6.0
large,random_partition,85,uniform,0.7777777777777778,1,32.0,4.0
large,random_partition,86,uniform,0.9444444444444444,1,35.0,1.0
large,random_partition,87,uniform,0.1111111111111111,1,20.0,16.0
large,random_partition,88,noisy_weighted,0.05555555555555555,1,19.0,17.0
large,random_partition,89,weighted_value,0.0,0,18.0,18.0
large,random_partition,90,random_partition,0.0,0,18.0,18.0
large,random_partition,91,uniform,-0.3611111111111111,2,11.5,24.5
large,random_partition,92,defensive_spread,0.05555555555555555,1,19.0,17.0
large,random_partition,93,anti_top_heavy,0.3333333333333333,1,24.0,12.0
large,random_partition,94,balanced_priority,0.5555555555555556,1,28.0,8.0
large,random_partition,95,winner_take_most,0.05555555555555555,1,19.0,17.0
large,random_partition,96,weighted_value,0.6111111111111112,1,29.0,7.0
large,random_partition,97,noisy_weighted,0.6111111111111112,1,29.0,7.0
large,random_partition,98,balanced_priority,0.7777777777777778,1,32.0,4.0
large,random_partition,99,balanced_priority,0.16666666666666666,1,21.0,15.0
large,random_partition,100,anti_top_heavy,0.3888888888888889,1,25.0,11.0
large,random_partition,101,weighted_value,0.2777777777777778,1,23.0,13.0
large,random_partition,102,noisy_weighted,0.3888888888888889,1,25.0,11.0
large,random_partition,103,defensive_spread,0.4722222222222222,1,26.5,9.5
large,random_partition,104,top_heavy,0.19444444444444445,1,21.5,14.5
large,random_partition,105,anti_top_heavy,0.3888888888888889,1,25.0,11.0
large,random_partition,106,noisy_weighted,0.19444444444444445,1,21.5,14.5
large,random_partition,107,weighted_value,0.1111111111111111,1,20.0,16.0
large,random_partition,108,defensive_spread,0.3333333333333333,1,24.0,12.0
large,random_partition,109,random_partition,-0.4444444444444444,2,10.0,26.0
large,random_partition,110,balanced_priority,0.6111111111111112,1,29.0,7.0
large,random_partition,111,balanced_priority,0.1111111111111111,1,20.0,16.0
large,random_partition,112,uniform,-0.4722222222222222,2,9.5,26.5
large,random_partition,113,winner_take_most,-0.16666666666666666,2,15.0,21.0
large,random_partition,114,anti_top_heavy,0.6666666666666666,1,30.0,6.0
large,random_partition,115,anti_top_heavy,0.25,1,22.5,13.5
large,random_partition,116,defensive_spread,0.05555555555555555,1,19.0,17.0
large,random_partition,117,noisy_weighted,0.4444444444444444,1,26.0,10.0
large,random_partition,118,weighted_value,0.4444444444444444,1,26.0,10.0
large,random_partition,119,top_heavy,0.3888888888888889,1,25.0,11.0
large,random_partition,120,balanced_priority,0.3888888888888889,1,25.0,11.0
large,top_heavy,1,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,2,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,3,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,4,noisy_weighted,0.5555555555555556,1,28.0,8.0
large,top_heavy,5,random_partition,-0.1111111111111111,2,16.0,20.0
large,top_heavy,6,top_heavy,0.0,0,18.0,18.0
large,top_heavy,7,uniform,0.3611111111111111,1,24.5,11.5
large,top_heavy,8,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,9,winner_take_most,-0.6111111111111112,2,7.0,29.0
large,top_heavy,10,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,11,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,12,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,13,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,14,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,15,uniform,0.3611111111111111,1,24.5,11.5
large,top_heavy,16,top_heavy,0.0,0,18.0,18.0
large,top_heavy,17,random_partition,-0.3055555555555556,2,12.5,23.5
large,top_heavy,18,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,19,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,20,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,21,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,22,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,23,uniform,0.5555555555555556,1,28.0,8.0
large,top_heavy,24,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,25,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,26,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,27,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,28,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,29,winner_take_most,-0.6111111111111112,2,7.0,29.0
large,top_heavy,30,uniform,0.3611111111111111,1,24.5,11.5
large,top_heavy,31,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,32,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,33,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,34,top_heavy,0.0,0,18.0,18.0
large,top_heavy,35,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,36,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,37,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,38,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,39,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,40,uniform,0.5555555555555556,1,28.0,8.0
large,top_heavy,41,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,42,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,43,random_partition,-0.05555555555555555,2,17.0,19.0
large,top_heavy,44,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,45,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,46,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,47,uniform,0.3611111111111111,1,24.5,11.5
large,top_heavy,48,noisy_weighted,0.5555555555555556,1,28.0,8.0
large,top_heavy,49,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,50,top_heavy,0.0,0,18.0,18.0
large,top_heavy,51,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,52,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,53,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,54,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,55,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,56,uniform,0.5555555555555556,1,28.0,8.0
large,top_heavy,57,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,58,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,59,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,60,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,61,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,62,uniform,0.5555555555555556,1,28.0,8.0
large,top_heavy,63,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,64,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,65,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,66,random_partition,-0.3888888888888889,2,11.0,25.0
large,top_heavy,67,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,68,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,69,uniform,0.3611111111111111,1,24.5,11.5
large,top_heavy,70,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,71,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,72,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,73,top_heavy,0.0,0,18.0,18.0
large,top_heavy,74,winner_take_most,-0.6111111111111112,2,7.0,29.0
large,top_heavy,75,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,76,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,77,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,78,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,79,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,80,uniform,0.3611111111111111,1,24.5,11.5
large,top_heavy,81,noisy_weighted,0.5555555555555556,1,28.0,8.0
large,top_heavy,82,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,83,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,84,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,85,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,86,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,87,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,88,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,89,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,90,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,91,uniform,0.3611111111111111,1,24.5,11.5
large,top_heavy,92,noisy_weighted,0.5277777777777778,1,27.5,8.5
large,top_heavy,93,weighted_value,0.5277777777777778,1,27.5,8.5
large,top_heavy,94,anti_top_heavy,0.5555555555555556,1,28.0,8.0
large,top_heavy,95,balanced_priority,0.5555555555555556,1,28.0,8.0
large,top_heavy,96,defensive_spread,0.5555555555555556,1,28.0,8.0
large,top_heavy,97,top_heavy,0.0,0,18.0,18.0
